,feature_source,parameters,Full,KTH_brown_bread,KTH_corduroy,KTH_aluminium_foil,KTH_linen,KTH_wool,KTH_orange_peel,KTH_sponge,KTH_cracker,KTH_cork,KTH_cotton,KTH_styrofoam
0,lbp,P:16_R:64_method:uniform_n_bins:30,0.61125,0.3170731707317073,0.8125,0.6481481481481481,0.6147859922178989,0.37037037037037035,0.12,0.24390243902439024,0.0,0.8518518518518519,0.6108949416342413,0.6097560975609756
0,lbp,P:16_R:32_method:uniform_n_bins:30,0.7125,0.4146341463414634,0.80859375,0.7685185185185185,0.77431906614786,0.5185185185185185,0.64,0.2926829268292683,0.17647058823529413,0.9444444444444444,0.6614785992217899,0.7560975609756098
0,lbp,P:32_R:32_method:uniform_n_bins:30,0.689375,0.6341463414634146,0.75390625,0.8657407407407407,0.6848249027237354,0.5231481481481481,0.04,0.5121951219512195,0.058823529411764705,0.7962962962962963,0.7198443579766537,0.6585365853658537
0,lbp,P:32_R:64_method:uniform_n_bins:30,0.61,0.1951219512195122,0.74609375,0.7824074074074074,0.6848249027237354,0.3472222222222222,0.12,0.12195121951219512,0.058823529411764705,0.7407407407407407,0.6575875486381323,0.43902439024390244
0,glcm,"distances:[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]_angles:[0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414]",0.891875,0.8292682926829268,0.88671875,0.9351851851851852,0.8793774319066148,0.9305555555555556,0.96,0.6585365853658537,0.6764705882352942,0.9259259259259259,0.9027237354085603,0.7560975609756098
0,gabor,"n_angles:4_n_sigmas:2_frequencies:[0.05, 0.25]",0.83625,0.6341463414634146,0.890625,0.9027777777777778,0.9027237354085603,0.8194444444444444,0.88,0.5609756097560976,0.6176470588235294,0.7870370370370371,0.8521400778210116,0.6097560975609756
0,gabor,"n_angles:4_n_sigmas:2_frequencies:[0.05, 0.25]",0.83625,0.6341463414634146,0.890625,0.9027777777777778,0.9027237354085603,0.8194444444444444,0.88,0.5609756097560976,0.6176470588235294,0.7870370370370371,0.8521400778210116,0.6097560975609756
0,lbp,P:2_R:2_method:uniform_n_bins:10,0.485625,0.21951219512195122,0.30859375,0.4537037037037037,0.6459143968871596,0.49074074074074076,0.04,0.2926829268292683,0.47058823529411764,0.6435185185185185,0.5019455252918288,0.5365853658536586
0,lbp,P:2_R:2_method:uniform_n_bins:20,0.483125,0.1951219512195122,0.3125,0.42592592592592593,0.603112840466926,0.5185185185185185,0.0,0.2682926829268293,0.47058823529411764,0.6435185185185185,0.5447470817120622,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:30,0.48125,0.17073170731707318,0.28515625,0.4675925925925926,0.6108949416342413,0.5138888888888888,0.08,0.3170731707317073,0.4117647058823529,0.6435185185185185,0.5136186770428015,0.5121951219512195
0,lbp,P:2_R:2_method:uniform_n_bins:40,0.484375,0.1951219512195122,0.2890625,0.4351851851851852,0.6614785992217899,0.49074074074074076,0.0,0.3170731707317073,0.4117647058823529,0.6435185185185185,0.5252918287937743,0.5365853658536586
0,lbp,P:2_R:2_method:uniform_n_bins:50,0.484375,0.17073170731707318,0.3046875,0.44907407407407407,0.6342412451361867,0.5046296296296297,0.0,0.2926829268292683,0.47058823529411764,0.6435185185185185,0.5175097276264592,0.5121951219512195
0,lbp,P:2_R:2_method:uniform_n_bins:60,0.481875,0.17073170731707318,0.3046875,0.4212962962962963,0.6459143968871596,0.5,0.08,0.34146341463414637,0.4117647058823529,0.6481481481481481,0.5097276264591439,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:70,0.48625,0.17073170731707318,0.2890625,0.4444444444444444,0.6498054474708171,0.5092592592592593,0.08,0.2926829268292683,0.47058823529411764,0.6435185185185185,0.5252918287937743,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:80,0.485,0.17073170731707318,0.30859375,0.4351851851851852,0.642023346303502,0.5185185185185185,0.08,0.2926829268292683,0.4117647058823529,0.6388888888888888,0.5175097276264592,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:90,0.480625,0.17073170731707318,0.2890625,0.4351851851851852,0.6498054474708171,0.49537037037037035,0.08,0.2682926829268293,0.4117647058823529,0.6388888888888888,0.5175097276264592,0.5365853658536586
0,lbp,P:2_R:2_method:uniform_n_bins:100,0.483125,0.21951219512195122,0.28125,0.4444444444444444,0.622568093385214,0.5046296296296297,0.04,0.2926829268292683,0.47058823529411764,0.6620370370370371,0.5214007782101168,0.5121951219512195
0,lbp,P:2_R:2_method:uniform_n_bins:110,0.488125,0.17073170731707318,0.3046875,0.4444444444444444,0.642023346303502,0.5046296296296297,0.08,0.2926829268292683,0.4117647058823529,0.6574074074074074,0.5330739299610895,0.4634146341463415
0,lbp,P:2_R:2_method:uniform_n_bins:120,0.48125,0.1951219512195122,0.2890625,0.4537037037037037,0.6381322957198443,0.5046296296296297,0.0,0.2682926829268293,0.38235294117647056,0.6574074074074074,0.5019455252918288,0.5365853658536586
0,lbp,P:2_R:2_method:uniform_n_bins:130,0.485,0.17073170731707318,0.3046875,0.4305555555555556,0.6575875486381323,0.5,0.04,0.2926829268292683,0.38235294117647056,0.6527777777777778,0.5214007782101168,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:140,0.49,0.17073170731707318,0.2890625,0.4537037037037037,0.6575875486381323,0.5092592592592593,0.04,0.2926829268292683,0.4411764705882353,0.6666666666666666,0.5214007782101168,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:150,0.48125,0.17073170731707318,0.29296875,0.4166666666666667,0.642023346303502,0.5046296296296297,0.12,0.24390243902439024,0.4117647058823529,0.6666666666666666,0.5175097276264592,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:160,0.48625,0.21951219512195122,0.3046875,0.4212962962962963,0.6459143968871596,0.5,0.04,0.2926829268292683,0.4117647058823529,0.6574074074074074,0.5291828793774319,0.5121951219512195
0,lbp,P:2_R:2_method:uniform_n_bins:170,0.48375,0.1951219512195122,0.29296875,0.4351851851851852,0.6342412451361867,0.49537037037037035,0.08,0.2926829268292683,0.4411764705882353,0.6435185185185185,0.5330739299610895,0.5365853658536586
0,lbp,P:2_R:2_method:uniform_n_bins:180,0.481875,0.1951219512195122,0.3046875,0.44907407407407407,0.622568093385214,0.49537037037037035,0.04,0.2926829268292683,0.4117647058823529,0.6481481481481481,0.5214007782101168,0.4878048780487805
0,lbp,P:2_R:2_method:uniform_n_bins:190,0.48375,0.17073170731707318,0.2890625,0.44907407407407407,0.6342412451361867,0.5092592592592593,0.04,0.3170731707317073,0.4117647058823529,0.6435185185185185,0.5369649805447471,0.43902439024390244
0,lbp,P:2_R:2_method:uniform_n_bins:200,0.48125,0.1951219512195122,0.29296875,0.42592592592592593,0.6381322957198443,0.5046296296296297,0.08,0.2682926829268293,0.35294117647058826,0.6388888888888888,0.5369649805447471,0.5121951219512195
0,lbp,P:2_R:4_method:uniform_n_bins:10,0.468125,0.24390243902439024,0.28125,0.44907407407407407,0.6147859922178989,0.4027777777777778,0.24,0.1951219512195122,0.08823529411764706,0.7129629629629629,0.5175097276264592,0.5121951219512195
0,lbp,P:2_R:4_method:uniform_n_bins:20,0.47375,0.21951219512195122,0.30078125,0.4583333333333333,0.6342412451361867,0.39351851851851855,0.24,0.17073170731707318,0.11764705882352941,0.7037037037037037,0.5136186770428015,0.5853658536585366
0,lbp,P:2_R:4_method:uniform_n_bins:30,0.46375,0.2682926829268293,0.28125,0.4444444444444444,0.6381322957198443,0.39351851851851855,0.24,0.17073170731707318,0.08823529411764706,0.6805555555555556,0.4980544747081712,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:40,0.47125,0.2926829268292683,0.29296875,0.4351851851851852,0.6342412451361867,0.4027777777777778,0.2,0.21951219512195122,0.08823529411764706,0.6990740740740741,0.5214007782101168,0.5121951219512195
0,lbp,P:2_R:4_method:uniform_n_bins:50,0.46625,0.21951219512195122,0.30078125,0.4398148148148148,0.622568093385214,0.39351851851851855,0.2,0.1951219512195122,0.08823529411764706,0.6898148148148148,0.5136186770428015,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:60,0.474375,0.24390243902439024,0.28515625,0.4583333333333333,0.6498054474708171,0.4027777777777778,0.24,0.24390243902439024,0.08823529411764706,0.7037037037037037,0.5097276264591439,0.5121951219512195
0,lbp,P:2_R:4_method:uniform_n_bins:70,0.463125,0.2682926829268293,0.28125,0.46296296296296297,0.622568093385214,0.39814814814814814,0.2,0.17073170731707318,0.08823529411764706,0.6712962962962963,0.5058365758754864,0.5365853658536586
0,lbp,P:2_R:4_method:uniform_n_bins:80,0.475,0.1951219512195122,0.27734375,0.4537037037037037,0.6342412451361867,0.41203703703703703,0.24,0.1951219512195122,0.11764705882352941,0.7129629629629629,0.5291828793774319,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:90,0.473125,0.2682926829268293,0.28125,0.4583333333333333,0.6303501945525292,0.4027777777777778,0.28,0.24390243902439024,0.08823529411764706,0.6990740740740741,0.5175097276264592,0.5365853658536586
0,lbp,P:2_R:4_method:uniform_n_bins:100,0.47,0.24390243902439024,0.30078125,0.4444444444444444,0.6186770428015564,0.38425925925925924,0.2,0.1951219512195122,0.11764705882352941,0.7129629629629629,0.5175097276264592,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:110,0.47,0.1951219512195122,0.2734375,0.46296296296296297,0.6342412451361867,0.41203703703703703,0.2,0.1951219512195122,0.058823529411764705,0.7129629629629629,0.5058365758754864,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:120,0.4625,0.2682926829268293,0.26953125,0.42592592592592593,0.642023346303502,0.3888888888888889,0.24,0.1951219512195122,0.11764705882352941,0.6759259259259259,0.5136186770428015,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:130,0.469375,0.2682926829268293,0.296875,0.4444444444444444,0.6147859922178989,0.4027777777777778,0.24,0.2682926829268293,0.08823529411764706,0.6851851851851852,0.5136186770428015,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:140,0.465625,0.24390243902439024,0.26953125,0.4305555555555556,0.6303501945525292,0.4212962962962963,0.28,0.14634146341463414,0.08823529411764706,0.6944444444444444,0.5097276264591439,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:150,0.466875,0.24390243902439024,0.2890625,0.44907407407407407,0.6342412451361867,0.4027777777777778,0.2,0.17073170731707318,0.029411764705882353,0.6944444444444444,0.5097276264591439,0.5365853658536586
0,lbp,P:2_R:4_method:uniform_n_bins:160,0.47,0.21951219512195122,0.27734375,0.4444444444444444,0.6303501945525292,0.42592592592592593,0.16,0.2682926829268293,0.058823529411764705,0.7037037037037037,0.5097276264591439,0.5365853658536586
0,lbp,P:2_R:4_method:uniform_n_bins:170,0.475,0.1951219512195122,0.30078125,0.4583333333333333,0.6303501945525292,0.39814814814814814,0.28,0.21951219512195122,0.08823529411764706,0.7037037037037037,0.5214007782101168,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:180,0.4675,0.24390243902439024,0.2734375,0.44907407407407407,0.6108949416342413,0.4074074074074074,0.2,0.24390243902439024,0.08823529411764706,0.6990740740740741,0.5252918287937743,0.5365853658536586
0,lbp,P:2_R:4_method:uniform_n_bins:190,0.4725,0.24390243902439024,0.296875,0.46296296296296297,0.6264591439688716,0.3888888888888889,0.24,0.21951219512195122,0.029411764705882353,0.7083333333333334,0.5175097276264592,0.5609756097560976
0,lbp,P:2_R:4_method:uniform_n_bins:200,0.4675,0.24390243902439024,0.28125,0.44907407407407407,0.6381322957198443,0.4074074074074074,0.24,0.24390243902439024,0.058823529411764705,0.6944444444444444,0.4980544747081712,0.5121951219512195
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483]",0.736875,0.6341463414634146,0.65625,0.8287037037037037,0.8560311284046692,0.7407407407407407,0.56,0.6097560975609756,0.3235294117647059,0.7824074074074074,0.7159533073929961,0.5609756097560976
0,lbp,P:2_R:8_method:uniform_n_bins:10,0.4325,0.07317073170731707,0.32421875,0.4074074074074074,0.5642023346303502,0.3888888888888889,0.16,0.24390243902439024,0.08823529411764706,0.7175925925925926,0.40077821011673154,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:20,0.430625,0.024390243902439025,0.3125,0.4166666666666667,0.5680933852140078,0.37962962962962965,0.16,0.1951219512195122,0.11764705882352941,0.7129629629629629,0.4163424124513619,0.3170731707317073
0,lbp,P:2_R:8_method:uniform_n_bins:30,0.434375,0.04878048780487805,0.328125,0.4027777777777778,0.5797665369649806,0.39351851851851855,0.16,0.21951219512195122,0.08823529411764706,0.7129629629629629,0.4085603112840467,0.3170731707317073
0,lbp,P:2_R:8_method:uniform_n_bins:40,0.43125,0.04878048780487805,0.32421875,0.41203703703703703,0.5680933852140078,0.3888888888888889,0.12,0.21951219512195122,0.11764705882352941,0.7175925925925926,0.3968871595330739,0.3170731707317073
0,lbp,P:2_R:8_method:uniform_n_bins:50,0.433125,0.04878048780487805,0.3125,0.4027777777777778,0.5836575875486382,0.39351851851851855,0.08,0.24390243902439024,0.08823529411764706,0.7175925925925926,0.4163424124513619,0.2926829268292683
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966]",0.775,0.6097560975609756,0.71484375,0.8564814814814815,0.8599221789883269,0.8194444444444444,0.68,0.6585365853658537,0.5588235294117647,0.8055555555555556,0.7315175097276264,0.5853658536585366
0,lbp,P:2_R:8_method:uniform_n_bins:60,0.438125,0.07317073170731707,0.3359375,0.42592592592592593,0.5758754863813229,0.4027777777777778,0.08,0.24390243902439024,0.11764705882352941,0.7083333333333334,0.4046692607003891,0.2926829268292683
0,lbp,P:2_R:8_method:uniform_n_bins:70,0.43375,0.04878048780487805,0.3125,0.39814814814814814,0.5758754863813229,0.37962962962962965,0.12,0.21951219512195122,0.08823529411764706,0.7407407407407407,0.4163424124513619,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:80,0.435,0.04878048780487805,0.31640625,0.4166666666666667,0.5642023346303502,0.39351851851851855,0.2,0.21951219512195122,0.08823529411764706,0.7407407407407407,0.4046692607003891,0.2926829268292683
0,lbp,P:2_R:8_method:uniform_n_bins:90,0.44,0.024390243902439025,0.32421875,0.42592592592592593,0.5680933852140078,0.39351851851851855,0.12,0.1951219512195122,0.11764705882352941,0.7314814814814815,0.4280155642023346,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:100,0.434375,0.04878048780487805,0.3359375,0.4166666666666667,0.5797665369649806,0.37962962962962965,0.12,0.24390243902439024,0.11764705882352941,0.7037037037037037,0.4046692607003891,0.3170731707317073
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345]",0.78,0.6341463414634146,0.7265625,0.8564814814814815,0.8715953307392996,0.7870370370370371,0.72,0.6829268292682927,0.47058823529411764,0.8101851851851852,0.7587548638132295,0.6097560975609756
0,lbp,P:2_R:8_method:uniform_n_bins:110,0.426875,0.04878048780487805,0.31640625,0.3888888888888889,0.5486381322957199,0.38425925925925924,0.08,0.1951219512195122,0.08823529411764706,0.7268518518518519,0.42023346303501946,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:120,0.434375,0.04878048780487805,0.328125,0.4027777777777778,0.5642023346303502,0.39814814814814814,0.12,0.2682926829268293,0.14705882352941177,0.7175925925925926,0.40077821011673154,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:130,0.43625,0.04878048780487805,0.328125,0.4074074074074074,0.556420233463035,0.39814814814814814,0.12,0.24390243902439024,0.058823529411764705,0.7268518518518519,0.42412451361867703,0.34146341463414637
0,lbp,P:2_R:8_method:uniform_n_bins:140,0.436875,0.07317073170731707,0.31640625,0.39351851851851855,0.5914396887159533,0.4074074074074074,0.12,0.21951219512195122,0.08823529411764706,0.7175925925925926,0.42412451361867703,0.2682926829268293
0,lbp,P:2_R:8_method:uniform_n_bins:150,0.44125,0.07317073170731707,0.3203125,0.4212962962962963,0.5953307392996109,0.37037037037037035,0.12,0.2682926829268293,0.08823529411764706,0.7361111111111112,0.42023346303501946,0.3170731707317073
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793]",0.7825,0.5853658536585366,0.7421875,0.8657407407407407,0.8638132295719845,0.8055555555555556,0.72,0.6829268292682927,0.47058823529411764,0.8009259259259259,0.754863813229572,0.6341463414634146
0,lbp,P:2_R:8_method:uniform_n_bins:160,0.435,0.04878048780487805,0.3203125,0.39351851851851855,0.556420233463035,0.38425925925925924,0.12,0.24390243902439024,0.11764705882352941,0.7314814814814815,0.43190661478599224,0.36585365853658536
0,lbp,P:2_R:8_method:uniform_n_bins:170,0.435,0.04878048780487805,0.30859375,0.4074074074074074,0.5836575875486382,0.37962962962962965,0.12,0.21951219512195122,0.058823529411764705,0.7268518518518519,0.43190661478599224,0.3170731707317073
0,lbp,P:2_R:8_method:uniform_n_bins:180,0.43,0.024390243902439025,0.3203125,0.39814814814814814,0.556420233463035,0.39814814814814814,0.08,0.1951219512195122,0.08823529411764706,0.7175925925925926,0.4163424124513619,0.36585365853658536
0,lbp,P:2_R:8_method:uniform_n_bins:190,0.435625,0.04878048780487805,0.3203125,0.42592592592592593,0.5992217898832685,0.37962962962962965,0.12,0.17073170731707318,0.14705882352941177,0.6990740740740741,0.4163424124513619,0.2926829268292683
0,lbp,P:2_R:8_method:uniform_n_bins:200,0.4375,0.07317073170731707,0.328125,0.4027777777777778,0.5836575875486382,0.39351851851851855,0.12,0.1951219512195122,0.058823529411764705,0.7175925925925926,0.4280155642023346,0.3170731707317073
0,lbp,P:2_R:16_method:uniform_n_bins:10,0.420625,0.0975609756097561,0.4140625,0.2962962962962963,0.5019455252918288,0.39814814814814814,0.16,0.1951219512195122,0.058823529411764705,0.7222222222222222,0.39299610894941633,0.3170731707317073
0,lbp,P:2_R:16_method:uniform_n_bins:20,0.414375,0.0975609756097561,0.40625,0.2962962962962963,0.4785992217898833,0.4074074074074074,0.2,0.21951219512195122,0.058823529411764705,0.7175925925925926,0.3735408560311284,0.3170731707317073
0,lbp,P:2_R:16_method:uniform_n_bins:30,0.41875,0.12195121951219512,0.4140625,0.2962962962962963,0.5058365758754864,0.4166666666666667,0.2,0.1951219512195122,0.058823529411764705,0.7129629629629629,0.3540856031128405,0.36585365853658536
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414]",0.786875,0.6341463414634146,0.73828125,0.8611111111111112,0.8793774319066148,0.8333333333333334,0.72,0.6585365853658537,0.47058823529411764,0.8055555555555556,0.7431906614785992,0.6341463414634146
0,lbp,P:2_R:16_method:uniform_n_bins:40,0.4175,0.0975609756097561,0.43359375,0.2777777777777778,0.4785992217898833,0.41203703703703703,0.16,0.1951219512195122,0.058823529411764705,0.7361111111111112,0.3657587548638132,0.34146341463414637
0,gabor,"n_angles:1_n_sigmas:1_frequencies:[0.05, 0.25]",0.74125,0.5609756097560976,0.6484375,0.8611111111111112,0.8210116731517509,0.7222222222222222,0.88,0.4146341463414634,0.4411764705882353,0.8148148148148148,0.7665369649805448,0.4146341463414634
0,lbp,P:2_R:16_method:uniform_n_bins:50,0.42,0.07317073170731707,0.41796875,0.2916666666666667,0.5058365758754864,0.4212962962962963,0.16,0.21951219512195122,0.058823529411764705,0.7222222222222222,0.36186770428015563,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:60,0.415625,0.0975609756097561,0.421875,0.2916666666666667,0.49416342412451364,0.41203703703703703,0.2,0.1951219512195122,0.058823529411764705,0.7175925925925926,0.35019455252918286,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:70,0.423125,0.0975609756097561,0.4296875,0.28703703703703703,0.49416342412451364,0.4305555555555556,0.2,0.1951219512195122,0.058823529411764705,0.7175925925925926,0.3735408560311284,0.36585365853658536
0,lbp,P:2_R:16_method:uniform_n_bins:80,0.4175,0.0975609756097561,0.4140625,0.27314814814814814,0.490272373540856,0.4398148148148148,0.16,0.24390243902439024,0.058823529411764705,0.7083333333333334,0.3735408560311284,0.3170731707317073
0,lbp,P:2_R:16_method:uniform_n_bins:90,0.41875,0.0975609756097561,0.42578125,0.30092592592592593,0.48249027237354086,0.42592592592592593,0.16,0.24390243902439024,0.058823529411764705,0.7175925925925926,0.3540856031128405,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:100,0.4175,0.07317073170731707,0.41015625,0.2777777777777778,0.5058365758754864,0.4074074074074074,0.16,0.21951219512195122,0.058823529411764705,0.7222222222222222,0.377431906614786,0.34146341463414637
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414, 4.71238898038469]",0.78,0.5609756097560976,0.73828125,0.8518518518518519,0.8793774319066148,0.7962962962962963,0.6,0.6585365853658537,0.5,0.8287037037037037,0.7431906614785992,0.6097560975609756
0,lbp,P:2_R:16_method:uniform_n_bins:110,0.419375,0.14634146341463414,0.42578125,0.2777777777777778,0.5019455252918288,0.4166666666666667,0.2,0.1951219512195122,0.058823529411764705,0.7222222222222222,0.3540856031128405,0.36585365853658536
0,lbp,P:2_R:16_method:uniform_n_bins:120,0.416875,0.0975609756097561,0.41015625,0.30092592592592593,0.5097276264591439,0.39814814814814814,0.16,0.21951219512195122,0.058823529411764705,0.7175925925925926,0.35797665369649806,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:130,0.42625,0.12195121951219512,0.41796875,0.2916666666666667,0.5097276264591439,0.4166666666666667,0.16,0.21951219512195122,0.058823529411764705,0.7407407407407407,0.377431906614786,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:140,0.4125,0.0975609756097561,0.4140625,0.2962962962962963,0.4785992217898833,0.39814814814814814,0.16,0.17073170731707318,0.058823529411764705,0.7268518518518519,0.36186770428015563,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:150,0.425,0.12195121951219512,0.4296875,0.3055555555555556,0.5058365758754864,0.4212962962962963,0.16,0.17073170731707318,0.058823529411764705,0.7314814814814815,0.3657587548638132,0.3170731707317073
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414, 4.71238898038469, 5.497787143782138]",0.78375,0.6829268292682927,0.7421875,0.8703703703703703,0.867704280155642,0.8009259259259259,0.6,0.6829268292682927,0.5294117647058824,0.8101851851851852,0.7470817120622568,0.5853658536585366
0,lbp,P:2_R:16_method:uniform_n_bins:160,0.4175,0.0975609756097561,0.40234375,0.26851851851851855,0.5097276264591439,0.4074074074074074,0.2,0.1951219512195122,0.058823529411764705,0.7268518518518519,0.38132295719844356,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:170,0.4175,0.04878048780487805,0.421875,0.2777777777777778,0.5019455252918288,0.3888888888888889,0.2,0.24390243902439024,0.058823529411764705,0.7175925925925926,0.377431906614786,0.3902439024390244
0,gabor,"n_angles:1_n_sigmas:1_frequencies:[0.05, 0.25, 0.5]",0.8025,0.5121951219512195,0.63671875,0.9166666666666666,0.8560311284046692,0.7685185185185185,0.88,0.5121951219512195,0.5882352941176471,0.9166666666666666,0.9105058365758755,0.5121951219512195
0,lbp,P:2_R:16_method:uniform_n_bins:180,0.413125,0.07317073170731707,0.4140625,0.2777777777777778,0.48249027237354086,0.4212962962962963,0.16,0.1951219512195122,0.058823529411764705,0.7314814814814815,0.3540856031128405,0.34146341463414637
0,lbp,P:2_R:16_method:uniform_n_bins:190,0.423125,0.12195121951219512,0.43359375,0.2916666666666667,0.5136186770428015,0.39351851851851855,0.2,0.21951219512195122,0.058823529411764705,0.7222222222222222,0.3657587548638132,0.36585365853658536
0,lbp,P:2_R:16_method:uniform_n_bins:200,0.42,0.07317073170731707,0.421875,0.2962962962962963,0.490272373540856,0.4074074074074074,0.16,0.1951219512195122,0.058823529411764705,0.7268518518518519,0.377431906614786,0.36585365853658536
0,lbp,P:2_R:32_method:uniform_n_bins:10,0.416875,0.0975609756097561,0.453125,0.26851851851851855,0.603112840466926,0.30092592592592593,0.36,0.14634146341463414,0.058823529411764705,0.6666666666666666,0.3968871595330739,0.14634146341463414
0,lbp,P:2_R:32_method:uniform_n_bins:20,0.418125,0.07317073170731707,0.46875,0.25,0.6264591439688716,0.3101851851851852,0.36,0.12195121951219512,0.029411764705882353,0.6574074074074074,0.39299610894941633,0.14634146341463414
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414, 4.71238898038469, 5.497787143782138, 6.283185307179586]",0.784375,0.6097560975609756,0.734375,0.8564814814814815,0.8871595330739299,0.8101851851851852,0.64,0.6829268292682927,0.5882352941176471,0.7916666666666666,0.7470817120622568,0.6585365853658537
0,lbp,P:2_R:32_method:uniform_n_bins:30,0.414375,0.12195121951219512,0.45703125,0.25,0.5953307392996109,0.3333333333333333,0.36,0.12195121951219512,0.029411764705882353,0.6574074074074074,0.38910505836575876,0.12195121951219512
0,lbp,P:2_R:32_method:uniform_n_bins:40,0.41,0.07317073170731707,0.4453125,0.24074074074074073,0.5914396887159533,0.3055555555555556,0.36,0.12195121951219512,0.058823529411764705,0.6759259259259259,0.38910505836575876,0.17073170731707318
0,lbp,P:2_R:32_method:uniform_n_bins:50,0.415,0.0975609756097561,0.4453125,0.25,0.6108949416342413,0.3333333333333333,0.36,0.12195121951219512,0.029411764705882353,0.6805555555555556,0.3735408560311284,0.12195121951219512
0,lbp,P:2_R:32_method:uniform_n_bins:60,0.425625,0.07317073170731707,0.4609375,0.25925925925925924,0.6303501945525292,0.3194444444444444,0.4,0.14634146341463414,0.029411764705882353,0.6944444444444444,0.3852140077821012,0.17073170731707318
0,lbp,P:2_R:32_method:uniform_n_bins:70,0.4125,0.0975609756097561,0.4453125,0.24537037037037038,0.6186770428015564,0.32407407407407407,0.36,0.12195121951219512,0.029411764705882353,0.6481481481481481,0.38910505836575876,0.12195121951219512
0,lbp,P:2_R:32_method:uniform_n_bins:80,0.416875,0.0975609756097561,0.46875,0.23148148148148148,0.6186770428015564,0.3055555555555556,0.36,0.12195121951219512,0.029411764705882353,0.6851851851851852,0.38132295719844356,0.17073170731707318
0,lbp,P:2_R:32_method:uniform_n_bins:90,0.424375,0.0975609756097561,0.4609375,0.26851851851851855,0.6381322957198443,0.3101851851851852,0.36,0.12195121951219512,0.029411764705882353,0.6759259259259259,0.39299610894941633,0.14634146341463414
0,glcm,"distances:[1]_angles:[0.0, 0.7853981633974483, 1.5707963267948966, 2.356194490192345, 3.141592653589793, 3.9269908169872414, 4.71238898038469, 5.497787143782138, 6.283185307179586, 7.0685834705770345]",0.78375,0.6585365853658537,0.73046875,0.8564814814814815,0.8832684824902723,0.8101851851851852,0.64,0.6829268292682927,0.5294117647058824,0.8055555555555556,0.7392996108949417,0.6585365853658537
0,lbp,P:2_R:32_method:uniform_n_bins:100,0.4075,0.07317073170731707,0.43359375,0.25462962962962965,0.5953307392996109,0.30092592592592593,0.36,0.12195121951219512,0.058823529411764705,0.6574074074074074,0.3968871595330739,0.12195121951219512
0,lbp,P:2_R:32_method:uniform_n_bins:110,0.42875,0.0975609756097561,0.44921875,0.25925925925925924,0.6264591439688716,0.3333333333333333,0.4,0.17073170731707318,0.08823529411764706,0.6898148148148148,0.3968871595330739,0.17073170731707318
